bedrooms,RegionID,SizeRank,RegionName,RegionType,State,City,CountyName,date,median value
2,70791,302,30004,Zip,GA,Milton,Fulton County,1/31/2010,147891
3,70791,302,30004,Zip,GA,Milton,Fulton County,1/31/2010,205485
4,70791,302,30004,Zip,GA,Milton,Fulton County,1/31/2010,347022
5,70791,302,30004,Zip,GA,Milton,Fulton County,1/31/2010,557859
2,70792,2978,30005,Zip,GA,Alpharetta,Fulton County,1/31/2010,144343
3,70792,2978,30005,Zip,GA,Alpharetta,Fulton County,1/31/2010,239814
4,70792,2978,30005,Zip,GA,Alpharetta,Fulton County,1/31/2010,320763
5,70792,2978,30005,Zip,GA,Alpharetta,Fulton County,1/31/2010,419598
2,70796,5968,30009,Zip,GA,Alpharetta,Fulton County,1/31/2010,147696
3,70796,5968,30009,Zip,GA,Alpharetta,Fulton County,1/31/2010,243844
4,70796,5968,30009,Zip,GA,Alpharetta,Fulton County,1/31/2010,330533
5,70796,5968,30009,Zip,GA,Alpharetta,Fulton County,1/31/2010,543216
1,70808,301,30022,Zip,GA,Johns Creek,Fulton County,1/31/2010,132172
2,70808,301,30022,Zip,GA,Johns Creek,Fulton County,1/31/2010,156080
3,70808,301,30022,Zip,GA,Johns Creek,Fulton County,1/31/2010,206507
4,70808,301,30022,Zip,GA,Johns Creek,Fulton County,1/31/2010,318232
5,70808,301,30022,Zip,GA,Johns Creek,Fulton County,1/31/2010,506647
1,70854,602,30075,Zip,GA,Roswell,Fulton County,1/31/2010,129174
2,70854,602,30075,Zip,GA,Roswell,Fulton County,1/31/2010,181148
3,70854,602,30075,Zip,GA,Roswell,Fulton County,1/31/2010,247050
4,70854,602,30075,Zip,GA,Roswell,Fulton County,1/31/2010,324786
5,70854,602,30075,Zip,GA,Roswell,Fulton County,1/31/2010,472600
2,70855,1284,30076,Zip,GA,Roswell,Fulton County,1/31/2010,134768
3,70855,1284,30076,Zip,GA,Roswell,Fulton County,1/31/2010,219309
4,70855,1284,30076,Zip,GA,Roswell,Fulton County,1/31/2010,301139
5,70855,1284,30076,Zip,GA,Roswell,Fulton County,1/31/2010,435845
2,70959,1912,30213,Zip,GA,Fairburn,Fulton County,1/31/2010,77639
3,70959,1912,30213,Zip,GA,Fairburn,Fulton County,1/31/2010,106059
4,70959,1912,30213,Zip,GA,Fairburn,Fulton County,1/31/2010,146717
5,70959,1912,30213,Zip,GA,Fairburn,Fulton County,1/31/2010,216899
2,70995,9177,30268,Zip,GA,Palmetto,Fulton County,1/31/2010,72540
3,70995,9177,30268,Zip,GA,Palmetto,Fulton County,1/31/2010,102383
4,70995,9177,30268,Zip,GA,Palmetto,Fulton County,1/31/2010,178699
5,70995,9177,30268,Zip,GA,Palmetto,Fulton County,1/31/2010,248076
3,71013,5112,30291,Zip,GA,Union City,Fulton County,1/31/2010,82045
4,71013,5112,30291,Zip,GA,Union City,Fulton County,1/31/2010,115492
5,71013,5112,30291,Zip,GA,Union City,Fulton County,1/31/2010,141532
2,71023,16830,30303,Zip,GA,Atlanta,Fulton County,1/31/2010,195349
3,71023,16830,30303,Zip,GA,Atlanta,Fulton County,1/31/2010,206183
1,71025,1929,30305,Zip,GA,Atlanta,Fulton County,1/31/2010,144949
2,71025,1929,30305,Zip,GA,Atlanta,Fulton County,1/31/2010,249698
3,71025,1929,30305,Zip,GA,Atlanta,Fulton County,1/31/2010,520593
4,71025,1929,30305,Zip,GA,Atlanta,Fulton County,1/31/2010,814433
5,71025,1929,30305,Zip,GA,Atlanta,Fulton County,1/31/2010,1132894
1,71026,3579,30306,Zip,GA,Atlanta,Fulton County,1/31/2010,157256
2,71026,3579,30306,Zip,GA,Atlanta,Fulton County,1/31/2010,273333
3,71026,3579,30306,Zip,GA,Atlanta,Fulton County,1/31/2010,452857
4,71026,3579,30306,Zip,GA,Atlanta,Fulton County,1/31/2010,581505
5,71026,3579,30306,Zip,GA,Atlanta,Fulton County,1/31/2010,813902
1,71027,4908,30307,Zip,GA,Atlanta,Fulton County,1/31/2010,162052
2,71027,4908,30307,Zip,GA,Atlanta,Fulton County,1/31/2010,258500
3,71027,4908,30307,Zip,GA,Atlanta,Fulton County,1/31/2010,358323
4,71027,4908,30307,Zip,GA,Atlanta,Fulton County,1/31/2010,464110
5,71027,4908,30307,Zip,GA,Atlanta,Fulton County,1/31/2010,574165
1,71028,2775,30308,Zip,GA,Atlanta,Fulton County,1/31/2010,141551
2,71028,2775,30308,Zip,GA,Atlanta,Fulton County,1/31/2010,248951
3,71028,2775,30308,Zip,GA,Atlanta,Fulton County,1/31/2010,388789
4,71028,2775,30308,Zip,GA,Atlanta,Fulton County,1/31/2010,475065
5,71028,2775,30308,Zip,GA,Atlanta,Fulton County,1/31/2010,541806
1,71029,1016,30309,Zip,GA,Atlanta,Fulton County,1/31/2010,157485
2,71029,1016,30309,Zip,GA,Atlanta,Fulton County,1/31/2010,272797
3,71029,1016,30309,Zip,GA,Atlanta,Fulton County,1/31/2010,475932
4,71029,1016,30309,Zip,GA,Atlanta,Fulton County,1/31/2010,741915
5,71029,1016,30309,Zip,GA,Atlanta,Fulton County,1/31/2010,998848
3,71030,3295,30310,Zip,GA,Atlanta,Fulton County,1/31/2010,68252
5,71030,3295,30310,Zip,GA,Atlanta,Fulton County,1/31/2010,176653
2,71031,2158,30311,Zip,GA,Atlanta,Fulton County,1/31/2010,45238
3,71031,2158,30311,Zip,GA,Atlanta,Fulton County,1/31/2010,66333
5,71031,2158,30311,Zip,GA,Atlanta,Fulton County,1/31/2010,178320
1,71032,3019,30312,Zip,GA,Atlanta,Fulton County,1/31/2010,135826
2,71032,3019,30312,Zip,GA,Atlanta,Fulton County,1/31/2010,175168
3,71032,3019,30312,Zip,GA,Atlanta,Fulton County,1/31/2010,254487
4,71032,3019,30312,Zip,GA,Atlanta,Fulton County,1/31/2010,326682
5,71032,3019,30312,Zip,GA,Atlanta,Fulton County,1/31/2010,367526
1,71033,12097,30313,Zip,GA,Atlanta,Fulton County,1/31/2010,144299
2,71033,12097,30313,Zip,GA,Atlanta,Fulton County,1/31/2010,214731
3,71033,12097,30313,Zip,GA,Atlanta,Fulton County,1/31/2010,296729
4,71033,12097,30313,Zip,GA,Atlanta,Fulton County,1/31/2010,396291
5,71033,12097,30313,Zip,GA,Atlanta,Fulton County,1/31/2010,678644
3,71034,6502,30314,Zip,GA,Atlanta,Fulton County,1/31/2010,68984
2,71035,2847,30315,Zip,GA,Atlanta,Fulton County,1/31/2010,59343
5,71035,2847,30315,Zip,GA,Atlanta,Fulton County,1/31/2010,148029
1,71036,1832,30316,Zip,GA,Atlanta,Fulton County,1/31/2010,166382
2,71036,1832,30316,Zip,GA,Atlanta,Fulton County,1/31/2010,148562
3,71036,1832,30316,Zip,GA,Atlanta,Fulton County,1/31/2010,147501
4,71036,1832,30316,Zip,GA,Atlanta,Fulton County,1/31/2010,216090
5,71036,1832,30316,Zip,GA,Atlanta,Fulton County,1/31/2010,253844
2,71037,7610,30317,Zip,GA,Atlanta,Fulton County,1/31/2010,155175
3,71037,7610,30317,Zip,GA,Atlanta,Fulton County,1/31/2010,195559
4,71037,7610,30317,Zip,GA,Atlanta,Fulton County,1/31/2010,309985
5,71037,7610,30317,Zip,GA,Atlanta,Fulton County,1/31/2010,343481
1,71038,162,30318,Zip,GA,Atlanta,Fulton County,1/31/2010,82381
2,71038,162,30318,Zip,GA,Atlanta,Fulton County,1/31/2010,118418
3,71038,162,30318,Zip,GA,Atlanta,Fulton County,1/31/2010,134551
4,71038,162,30318,Zip,GA,Atlanta,Fulton County,1/31/2010,223878
5,71038,162,30318,Zip,GA,Atlanta,Fulton County,1/31/2010,286127
1,71043,1166,30324,Zip,GA,Atlanta,Fulton County,1/31/2010,120350
2,71043,1166,30324,Zip,GA,Atlanta,Fulton County,1/31/2010,188880
3,71043,1166,30324,Zip,GA,Atlanta,Fulton County,1/31/2010,351447
4,71043,1166,30324,Zip,GA,Atlanta,Fulton County,1/31/2010,511786
5,71043,1166,30324,Zip,GA,Atlanta,Fulton County,1/31/2010,717277
1,71045,7961,30326,Zip,GA,Atlanta,Fulton County,1/31/2010,184277
2,71045,7961,30326,Zip,GA,Atlanta,Fulton County,1/31/2010,301649
3,71045,7961,30326,Zip,GA,Atlanta,Fulton County,1/31/2010,593022
4,71045,7961,30326,Zip,GA,Atlanta,Fulton County,1/31/2010,672673
1,71046,4773,30327,Zip,GA,Atlanta,Fulton County,1/31/2010,142388
2,71046,4773,30327,Zip,GA,Atlanta,Fulton County,1/31/2010,169343
3,71046,4773,30327,Zip,GA,Atlanta,Fulton County,1/31/2010,508572
4,71046,4773,30327,Zip,GA,Atlanta,Fulton County,1/31/2010,819782
5,71046,4773,30327,Zip,GA,Atlanta,Fulton County,1/31/2010,1229206
1,71047,1096,30328,Zip,GA,Sandy Springs,Fulton County,1/31/2010,95055
2,71047,1096,30328,Zip,GA,Sandy Springs,Fulton County,1/31/2010,137172
3,71047,1096,30328,Zip,GA,Sandy Springs,Fulton County,1/31/2010,292280
4,71047,1096,30328,Zip,GA,Sandy Springs,Fulton County,1/31/2010,419288
5,71047,1096,30328,Zip,GA,Sandy Springs,Fulton County,1/31/2010,615565
3,71050,262,30331,Zip,GA,Atlanta,Fulton County,1/31/2010,79858
4,71050,262,30331,Zip,GA,Atlanta,Fulton County,1/31/2010,149770
5,71050,262,30331,Zip,GA,Atlanta,Fulton County,1/31/2010,224484
4,71054,19149,30336,Zip,GA,Atlanta,Fulton County,1/31/2010,99930
2,71055,8357,30337,Zip,GA,College Park,Fulton County,1/31/2010,96197
3,71055,8357,30337,Zip,GA,College Park,Fulton County,1/31/2010,141392
4,71055,8357,30337,Zip,GA,College Park,Fulton County,1/31/2010,175999
5,71055,8357,30337,Zip,GA,College Park,Fulton County,1/31/2010,201599
1,71060,2502,30342,Zip,GA,Sandy Springs,Fulton County,1/31/2010,115886
2,71060,2502,30342,Zip,GA,Sandy Springs,Fulton County,1/31/2010,159328
3,71060,2502,30342,Zip,GA,Sandy Springs,Fulton County,1/31/2010,365937
4,71060,2502,30342,Zip,GA,Sandy Springs,Fulton County,1/31/2010,592228
5,71060,2502,30342,Zip,GA,Sandy Springs,Fulton County,1/31/2010,980435
2,71062,2336,30344,Zip,GA,East Point,Fulton County,1/31/2010,58324
3,71062,2336,30344,Zip,GA,East Point,Fulton County,1/31/2010,81804
4,71062,2336,30344,Zip,GA,East Point,Fulton County,1/31/2010,130655
5,71062,2336,30344,Zip,GA,East Point,Fulton County,1/31/2010,163644
2,71068,1470,30350,Zip,GA,Sandy Springs,Fulton County,1/31/2010,119203
3,71068,1470,30350,Zip,GA,Sandy Springs,Fulton County,1/31/2010,200333
4,71068,1470,30350,Zip,GA,Sandy Springs,Fulton County,1/31/2010,470116
5,71068,1470,30350,Zip,GA,Sandy Springs,Fulton County,1/31/2010,646426
3,71070,7383,30354,Zip,GA,Atlanta,Fulton County,1/31/2010,84480
4,71070,7383,30354,Zip,GA,Atlanta,Fulton County,1/31/2010,84992
5,71070,7383,30354,Zip,GA,Atlanta,Fulton County,1/31/2010,98321
1,71079,12482,30363,Zip,GA,Atlanta,Fulton County,1/31/2010,108804
2,71079,12482,30363,Zip,GA,Atlanta,Fulton County,1/31/2010,236115
3,71079,12482,30363,Zip,GA,Atlanta,Fulton County,1/31/2010,235761
2,70791,302,30004,Zip,GA,Milton,Fulton County,1/31/2011,139038
3,70791,302,30004,Zip,GA,Milton,Fulton County,1/31/2011,193744
4,70791,302,30004,Zip,GA,Milton,Fulton County,1/31/2011,337087
5,70791,302,30004,Zip,GA,Milton,Fulton County,1/31/2011,551989
2,70792,2978,30005,Zip,GA,Alpharetta,Fulton County,1/31/2011,129651
3,70792,2978,30005,Zip,GA,Alpharetta,Fulton County,1/31/2011,227275
4,70792,2978,30005,Zip,GA,Alpharetta,Fulton County,1/31/2011,315840
5,70792,2978,30005,Zip,GA,Alpharetta,Fulton County,1/31/2011,415819
2,70796,5968,30009,Zip,GA,Alpharetta,Fulton County,1/31/2011,142986
3,70796,5968,30009,Zip,GA,Alpharetta,Fulton County,1/31/2011,233057
4,70796,5968,30009,Zip,GA,Alpharetta,Fulton County,1/31/2011,321762
5,70796,5968,30009,Zip,GA,Alpharetta,Fulton County,1/31/2011,525165
1,70808,301,30022,Zip,GA,Johns Creek,Fulton County,1/31/2011,124153
2,70808,301,30022,Zip,GA,Johns Creek,Fulton County,1/31/2011,145593
3,70808,301,30022,Zip,GA,Johns Creek,Fulton County,1/31/2011,196622
4,70808,301,30022,Zip,GA,Johns Creek,Fulton County,1/31/2011,312676
5,70808,301,30022,Zip,GA,Johns Creek,Fulton County,1/31/2011,498982
1,70854,602,30075,Zip,GA,Roswell,Fulton County,1/31/2011,117733
2,70854,602,30075,Zip,GA,Roswell,Fulton County,1/31/2011,171031
3,70854,602,30075,Zip,GA,Roswell,Fulton County,1/31/2011,239585
4,70854,602,30075,Zip,GA,Roswell,Fulton County,1/31/2011,312341
5,70854,602,30075,Zip,GA,Roswell,Fulton County,1/31/2011,453142
2,70855,1284,30076,Zip,GA,Roswell,Fulton County,1/31/2011,119445
3,70855,1284,30076,Zip,GA,Roswell,Fulton County,1/31/2011,208586
4,70855,1284,30076,Zip,GA,Roswell,Fulton County,1/31/2011,289005
5,70855,1284,30076,Zip,GA,Roswell,Fulton County,1/31/2011,425864
2,70959,1912,30213,Zip,GA,Fairburn,Fulton County,1/31/2011,70030
3,70959,1912,30213,Zip,GA,Fairburn,Fulton County,1/31/2011,93841
4,70959,1912,30213,Zip,GA,Fairburn,Fulton County,1/31/2011,135726
5,70959,1912,30213,Zip,GA,Fairburn,Fulton County,1/31/2011,196071
2,70995,9177,30268,Zip,GA,Palmetto,Fulton County,1/31/2011,69807
3,70995,9177,30268,Zip,GA,Palmetto,Fulton County,1/31/2011,86660
4,70995,9177,30268,Zip,GA,Palmetto,Fulton County,1/31/2011,162994
5,70995,9177,30268,Zip,GA,Palmetto,Fulton County,1/31/2011,240017
3,71013,5112,30291,Zip,GA,Union City,Fulton County,1/31/2011,74497
4,71013,5112,30291,Zip,GA,Union City,Fulton County,1/31/2011,111125
5,71013,5112,30291,Zip,GA,Union City,Fulton County,1/31/2011,145044
2,71023,16830,30303,Zip,GA,Atlanta,Fulton County,1/31/2011,174372
3,71023,16830,30303,Zip,GA,Atlanta,Fulton County,1/31/2011,181254
1,71025,1929,30305,Zip,GA,Atlanta,Fulton County,1/31/2011,135112
2,71025,1929,30305,Zip,GA,Atlanta,Fulton County,1/31/2011,232810
3,71025,1929,30305,Zip,GA,Atlanta,Fulton County,1/31/2011,505406
4,71025,1929,30305,Zip,GA,Atlanta,Fulton County,1/31/2011,801004
